SD_CD,SD_NM,SGG_CD,SGG_NM,EMD_CD,EMD_NM,HJD_CD,USER_DROUG,Shape_Leng,POPCNT,SUPLPPCNT,SUPLPER,STNYEAR,USE1M,USE2M,USE3M,USE4M,USE5M,USE6M,USE7M,USE8M,USE9M,USE10M,USE11M,USE12M,LPCD,WATER1DVNM,WATER1_sou,WATER1NM,WATER1CD,INTAKE1NM,INTAKE1CD,FILTER1NM,FILTER1CD,RESERV1NM,RESERV1CD,LOCAL_DVNA,WSPSYS1CD,Shape_Le_1,Shape_Area
11,서울특별시,11230,동대문구,11230660,장안2동,1123066000,,5066.023241,33339,33339,1,2020,476835,96742,468101,96298,469977,94244,504325,99018,513643,100805,486100,93633,287,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,공릉배수지,2015006527,지방,1100rs08,5066.023241,996640.1976
11,서울특별시,11230,동대문구,11230740,이문1동,1123074000,,6337.979175,21205,21205,1,2020,39056,319771,38794,288966,38522,300825,41058,326166,41828,308229,40537,322308,271,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,월곡배수지,2015006525,지방,1100rs08,6337.979175,1039602.482
11,서울특별시,11260,중랑구,11260580,상봉1동,1126058000,,5329.794864,24912,24912,1,2020,70289,285806,69594,285391,68846,297667,76104,310653,78988,312712,75234,297185,244,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,공릉배수지,2015006527,지방,1100rs08,5329.794864,854218.7656
11,서울특별시,11260,중랑구,11260590,상봉2동,1126059000,,4979.845638,20214,20214,1,2020,337382,36314,337681,33739,330390,33722,357085,35860,374016,35511,355798,32982,311,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,용마배수지,2015006524,지방,1100rs05,4979.845638,677445.2257
11,서울특별시,11230,동대문구,11230750,이문2동,1123075000,,4455.071462,20947,20947,1,2020,195229,83492,196419,85351,201479,89255,215051,93556,217304,89910,213329,85654,230,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,월곡배수지,2015006525,지방,1100rs08,4455.071462,723889.7917
11,서울특별시,11230,동대문구,11230600,답십리1동,1123060000,,5069.525864,29511,29511,1,2020,332251,121318,337233,123796,328656,131966,352277,130759,361302,127644,349202,135552,262,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,공릉배수지,2015006527,지방,1100rs08,5069.525864,788241.8331
11,서울특별시,11260,중랑구,11260520,면목2동,1126052000,,4102.125368,25214,25214,1,2020,11508,512654,10378,500042,9163,519915,8492,555615,7951,555865,7680,539427,351,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,용마배수지,2015006524,지방,1100rs05,4102.125368,763121.5274
11,서울특별시,11260,중랑구,11260540,면목4동,1126054000,,4550.734873,19270,19270,1,2020,389455,11785,388521,12390,394221,11468,423495,11536,443352,10612,419078,9968,358,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,용마배수지,2015006524,지방,1100rs05,4550.734873,843466.4325
11,서울특별시,11260,중랑구,11260550,면목5동,1126055000,,3852.994538,14661,14661,1,2020,248134,19905,236179,19876,249751,20641,266095,20329,273358,21242,263698,19537,309,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,용마배수지,2015006524,지방,1100rs05,3852.994538,704935.8888
11,서울특별시,11260,중랑구,11260570,면목7동,1126057000,,6453.840238,22714,22714,1,2020,4033,137120,3098,138865,3705,140490,2476,166210,22385,186154,30419,174785,121,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,용마배수지,2015006524,지방,1100rs05,6453.840238,1235474.921
11,서울특별시,11230,동대문구,11230730,휘경2동,1123073000,,6031.109956,24992,24992,1,2020,84685,286911,84737,279580,91935,298913,91951,314497,93235,312885,89434,299022,254,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,용마배수지,2015006524,지방,1100rs05,6031.109956,1113608.848
11,서울특별시,11230,동대문구,11230705,청량리동,1123070500,,6233.211779,20432,20432,1,2020,52256,396305,54290,378109,53700,386727,53513,428812,53632,420012,52643,404465,366,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,용마배수지,2015006524,지방,1100rs05,6233.211779,1204398.085
11,서울특별시,11230,동대문구,11230536,용신동,1123053600,,6053.434077,32602,32602,1,2020,536541,88992,528038,86989,519088,88941,562905,92436,579728,97443,546790,93491,320,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,용마배수지,2015006524,지방,1100rs05,6053.434077,1618399.256
11,서울특별시,11230,동대문구,11230545,제기동,1123054500,,5098.552418,27017,27017,1,2020,62320,391284,60173,372708,61856,391625,65472,418176,67923,431177,64846,410901,283,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,용마배수지,2015006524,지방,1100rs05,5098.552418,1181704.655
11,서울특별시,11230,동대문구,11230560,전농1동,1123056000,,5670.575572,30722,30722,1,2020,405371,82915,392138,78285,387074,83864,425752,88235,428229,81593,409481,77776,262,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,용마배수지,2015006524,지방,1100rs05,5670.575572,1126695.314
11,서울특별시,11230,동대문구,11230570,전농2동,1123057000,,4817.740938,19449,19449,1,2020,207908,121812,206562,109878,207097,113568,216497,122400,220397,110798,221296,115608,277,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,용마배수지,2015006524,지방,1100rs05,4817.740938,977567.5839
11,서울특별시,11260,중랑구,11260630,묵2동,1126063000,,3863.240793,19672,19672,1,2020,20393,268580,19894,270896,20824,289005,22034,303908,21842,299076,20377,283340,256,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,공릉배수지,2015006527,지방,1100rs08,3863.240793,669203.499
11,서울특별시,11260,중랑구,11260660,망우3동,1126066000,,4605.264388,17508,17508,1,2020,484959,52100,471146,46444,472887,45920,513296,50085,525875,50853,501902,46674,509,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,용마배수지,2015006524,지방,1100rs05,4605.264388,962561.2375
11,서울특별시,11260,중랑구,11260680,신내1동,1126068000,,10979.70162,39831,39831,1,2020,171473,435483,169145,423748,173953,429109,184373,457365,181986,450954,166611,447199,253,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,용마배수지,2015006524,지방,1100rs05,10979.70162,2606948.786
11,서울특별시,11260,중랑구,11260690,신내2동,1126069000,,5122.039781,21302,21302,1,2020,95933,228634,95672,227610,100974,235086,104206,251733,107958,244251,101495,229616,259,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,공릉배수지,2015006527,지방,1100rs08,5122.039781,911281.1138
11,서울특별시,11290,성북구,11290600,안암동,1129060000,,5848.70659,16580,16580,1,2020,479099,24425,406905,24029,408519,22941,483100,22768,480722,23544,440950,21883,468,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,월곡배수지,2015006525,지방,1100rs08,5848.70659,1379570.832
11,서울특별시,11290,성북구,11290610,보문동,1129061000,,3700.766843,16123,16123,1,2020,43808,210667,43865,213277,47114,214581,49112,229712,49234,225185,47942,211358,269,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,북악터널배수지,2015006541,지방,1100rs08,3700.766843,553006.2085
11,서울특별시,11290,성북구,11290620,정릉1동,1129062000,,5025.401405,18929,18929,1,2020,234806,96691,230266,99945,245923,105285,253651,106214,256748,105021,250914,98972,301,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,월곡배수지,2015006525,지방,1100rs08,5025.401405,412365.4074
11,서울특별시,11290,성북구,11290725,월곡2동,1129072500,,6581.349888,20396,20396,1,2020,295143,74278,264843,70357,272254,69431,289734,70442,298511,70569,275338,65558,284,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,월곡배수지,2015006525,지방,1100rs08,6581.349888,1364900.768
11,서울특별시,11290,성북구,11290760,장위1동,1129076000,,4198.664355,20449,20449,1,2020,266706,2120,266862,2364,271540,2191,289162,1805,299697,1373,290082,1580,227,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,월곡배수지,2015006525,지방,1100rs08,4198.664355,708546.0162
11,서울특별시,11290,성북구,11290630,정릉2동,1129063000,,7041.428314,23736,23736,1,2020,37662,277344,39378,283310,39103,290785,41922,309303,42267,316633,42211,295084,232,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,북악터널배수지,2015006541,지방,1100rs08,7041.428314,1094889.495
11,서울특별시,11290,성북구,11290640,정릉3동,1129064000,,11244.95745,16847,16847,1,2020,276613,2491,237596,2439,241193,2216,264875,2616,260359,2444,256628,2226,252,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,북악터널배수지,2015006541,지방,1100rs08,11244.95745,3327125.789
11,서울특별시,11290,성북구,11290650,정릉4동,1129065000,,11640.41244,25993,25993,1,2020,68827,316167,66801,312516,72313,313021,74506,335693,76230,326821,72766,320083,248,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,북악터널배수지,2015006541,지방,1100rs08,11640.41244,3570913.771
11,서울특별시,11290,성북구,11290660,길음1동,1129066000,,4354.145117,36568,36568,1,2020,166673,275432,164942,274764,188638,266784,202818,275178,203380,275187,199303,258362,206,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,북악터널배수지,2015006541,지방,1100rs08,4354.145117,797309.9681
11,서울특별시,11290,성북구,11290685,길음2동,1129068500,,3421.408257,17167,17167,1,2020,169803,97046,165264,99328,171862,104602,191585,111592,195275,110132,182854,102365,271,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,북악터널배수지,2015006541,지방,1100rs08,3421.408257,588001.7027
11,서울특별시,11290,성북구,11290715,월곡1동,1129071500,,4433.646757,27108,27108,1,2020,110144,262189,106884,266226,113813,274400,119103,289572,122911,284063,116194,274752,236,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,월곡배수지,2015006525,지방,1100rs08,4433.646757,801756.9577
11,서울특별시,11260,중랑구,11260565,면목본동,1126056500,,3776.524477,35424,35424,1,2020,19455,318663,23621,318028,22427,325297,24123,343295,23317,340803,20836,333122,163,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,용마배수지,2015006524,지방,1100rs05,3776.524477,849018.7085
11,서울특별시,11260,중랑구,11260575,면목3·8동,1126057500,,7115.852269,25995,25995,1,2020,361205,4720,359412,4313,371002,4271,389502,4182,404914,3868,387066,4003,242,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,용마배수지,2015006524,지방,1100rs05,7115.852269,1614775.975
11,서울특별시,11260,중랑구,11260655,망우본동,1126065500,,9089.895343,30784,30784,1,2020,255812,340,251323,330,259484,345,272242,365,284375,358,273646,344,142,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,용마배수지,2015006524,지방,1100rs05,9089.895343,2948108.936
11,서울특별시,11290,성북구,11290580,돈암1동,1129058000,,3952.735365,15379,15379,1,2020,154183,58672,140702,62443,150257,61872,158934,64052,161259,63184,153042,63197,230,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,월곡배수지,2015006525,지방,1100rs08,3952.735365,488898.2621
11,서울특별시,11290,성북구,11290590,돈암2동,1129059000,,5502.176808,24686,24686,1,2020,119003,167094,125396,167937,133799,177101,129141,173886,140653,175850,128880,164549,200,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,월곡배수지,2015006525,지방,1100rs08,5502.176808,518508.1571
11,서울특별시,11260,중랑구,11260600,중화1동,1126060000,,3992.64291,20400,20400,1,2020,31810,250033,35429,249004,34990,257827,36398,267645,37890,274379,35390,264303,238,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,공릉배수지,2015006527,지방,1100rs08,3992.64291,641493.4508
11,서울특별시,11260,중랑구,11260610,중화2동,1126061000,,4850.334866,26073,26073,1,2020,19518,398331,20238,389526,15847,404570,16614,429423,17094,431889,14725,410644,269,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,공릉배수지,2015006527,지방,1100rs08,4850.334866,1016955.165
11,서울특별시,11260,중랑구,11260620,묵1동,1126062000,,5492.723461,35588,35588,1,2020,429229,75977,428878,70164,439278,71070,464704,72361,466551,76656,459666,69385,240,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,공릉배수지,2015006527,지방,1100rs08,5492.723461,1238435.967
11,서울특별시,11305,강북구,11305603,번2동,1130560300,,5268.822761,16544,16544,1,2020,219127,21747,207455,19857,210378,21499,220295,22525,226464,21845,219079,22607,237,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,월계배수지,2015006526,지방,1100rs05,5268.822761,974297.5847
11,서울특별시,11305,강북구,11305608,번3동,1130560800,,4614.57593,17605,17605,1,2020,36940,216408,37416,222366,39773,232401,41408,248069,43034,239537,41047,225389,252,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,월계배수지,2015006526,지방,1100rs05,4614.57593,1081176.534
11,서울특별시,11305,강북구,11305545,송중동,1130554500,,5214.612286,30934,30934,1,2020,74195,414372,74795,410094,77011,418118,81126,454274,84697,448123,76469,428577,269,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,북악터널배수지,2015006541,지방,1100rs08,5214.612286,1075795.676
11,서울특별시,11305,강북구,11305555,송천동,1130555500,,4897.530814,27871,27871,1,2020,47399,390392,50413,384578,45939,391137,46362,415469,45499,413601,42477,409252,263,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,강북정수장,2015006519,북악터널배수지,2015006541,지방,1100rs08,4897.530814,929912.9512
11,서울특별시,11305,강북구,11305615,수유1동,1130561500,,6246.561234,21468,21468,1,2020,312277,17232,308517,16752,305481,14863,326711,15231,333285,13614,326157,13446,255,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,월계배수지,2015006526,지방,1100rs05,6246.561234,1649962.581
11,서울특별시,11305,강북구,11305625,수유2동,1130562500,,3337.648174,21595,21595,1,2020,269650,31391,265219,29331,274183,30602,287974,31877,288781,32566,280151,30742,234,댐(K-water),다목적댐,충주댐,1003110,강북취수장,2015006515,구의정수장,2015006517,월계배수지,2015006526,지방,1100rs05,3337.648174,581616.5281
